Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.7397397397397397,21.888580649782092,1877.6323989316404,20.873542518961294,1613.0454881880282,19.88242753594332,1475.8581661812202,18.903107808847835,1233.4639466991105
0.7407407407407407,21.890287307418586,1877.5240959827495,20.87473512322169,1613.4044536256256,19.882845189710718,1475.9709388926005,18.90343888673816,1233.1005114990246
0.7417417417417418,21.891975650033807,1877.392013092957,20.875936260187135,1613.7572221066969,19.88326979828583,1476.098629107679,18.903751123780754,1232.7521356926673
0.7427427427427428,21.89364480390703,1877.2366209118566,20.877145414397713,1614.1033989491882,19.8837018918604,1476.2408974594432,18.904045507373443,1232.4190826795125
0.7437437437437437,21.895293924500297,1877.0584165364373,20.878362057946557,1614.4426021015781,19.88414197829291,1476.3973891388453,18.90432302884642,1232.1015922231397
0.7447447447447448,21.896922198939762,1876.8579224374319,20.879585652942353,1614.774462521266,19.88459054139867,1476.567734545609,18.90458468241826,1231.7998804956926
0.7457457457457457,21.898528845787748,1876.6356853839097,20.88081565147581,1615.0986245486704,19.885048041442197,1476.751549919752,18.90483146367657,1231.5141401476674
0.7467467467467467,21.900113115779202,1876.3922753467677,20.882051496484046,1615.4147462617436,19.885514914824757,1476.948437985529,18.905064368295246,1231.2445404059604
0.7477477477477478,21.901674292501692,1876.1282843832582,20.8832926226191,1615.7224998103852,19.88599157380602,1477.1579886069442,18.905284390769758,1230.9912271994115
0.7487487487487487,21.903211693018935,1875.844325504689,20.884538457119316,1616.0215717302565,19.886478406259798,1477.3797794539687,18.905492523171738,1230.754323311085
0.7497497497497497,21.904724668437666,1875.541031529403,20.88578842068248,1616.3116632355238,19.8869757754639,1477.6133766785736,18.90568975392418,1230.5339285564999
0.7507507507507508,21.906212604417895,1875.2190539231494,20.887041928339553,1616.592490490103,19.887484019924074,1477.8583355996982,18.90587706659845,1230.3301199870496
0.7517517517517518,21.907674921626636,1874.8790616289295,20.88829839032774,1616.8637848569995,19.888003453231985,1478.1142013962487,18.906055438734324,1230.1429521178222
0.7527527527527528,21.909111076135293,1874.5217398883653,20.889557212961854,1617.1252931253728,19.8885343639571,1478.3805098072146,18.906225840684083,1229.9724571790468
